#{"t_start": 1643621120.784811, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
-68.808727,50,19583.877191
-66.588228,50,19600.672446
-65.693981,50,19617.32397
-67.464075,50,19630.960772
-66.618902,50,19647.433662
-66.92178,50,19677.643254
-65.500923,50,19700.031849
-65.584016,50,19715.309525
-68.118742,50,19738.334001
-66.696584,50,19756.922841
-65.679884,50,19793.405109
-65.439405,50,19810.981718
-69.702651,50,19833.381065
-74.580245,50,19849.254175
-76.186374,50,19866.425221
-75.519271,50,19883.340535
-77.007375,50,19898.377542
-76.296615,50,19925.216635
-69.4938,50,19942.816524
-71.884912,50,19966.916849
-70.42747,50,19984.96724
-70.136363,50,20015.589251
-72.306359,50,20043.791062
-71.881809,50,20066.397023
-71.247041,50,20087.862786
-69.755399,50,20118.19544
-70.951116,50,20147.318658
-69.619264,50,20163.56363
-69.307029,50,20187.908882
-69.600642,50,20206.874103
-409.373265,9,20220.724544
-410.563569,10,20224.61789
-69.636101,50,20235.279896
-68.233242,50,20257.787168
-412.857781,12,20288.520372
-66.380647,50,20298.859711
-66.783292,50,20326.195053
-67.478559,50,20351.102971
-67.228289,50,20373.888741
-65.395888,50,20404.170248
-70.405603,50,20426.708667
-69.677774,50,20455.254683
-70.488903,50,20485.131658
-69.341943,50,20509.94592
-69.513455,50,20537.040856
-70.015694,50,20555.855247
-71.225028,50,20577.900101
-71.695271,50,20602.314949
-69.71186,50,20621.743778
-69.607466,50,20646.962289
-69.846681,50,20669.696473
-70.02909,50,20700.961593
-70.860794,50,20735.03494
-70.110718,50,20790.836226
-69.405579,50,20851.46421
-69.361483,50,20872.340794
-69.211878,50,20897.693154
-69.005523,50,20928.308102
-67.63865,50,20946.175179
-68.69422,50,20970.456903
-68.034913,50,20999.208856
-67.694848,50,21025.208153
-66.628931,50,21061.919856
-66.355806,50,21085.751801
-64.850138,50,21111.84928
-66.067858,50,21135.028192
-66.152083,50,21156.624615
-65.443462,50,21180.47495
-64.816996,50,21203.821965
-64.879466,50,21230.754446
-65.178618,50,21252.783758
-65.309273,50,21267.129984
-66.613242,50,21290.881078
-65.448063,50,21311.063101
-66.020914,50,21331.839089
-66.921527,50,21353.447458
-66.393617,50,21368.407597
-65.668551,50,21385.246009
-66.970112,50,21397.993071
-67.05659,50,21428.254911
-64.994259,50,21440.268627
-66.451257,50,21458.990742
-65.133888,50,21472.679659
-65.917196,50,21491.520025
-65.143487,50,21513.975787
-65.496367,50,21529.388805
-65.468479,50,21542.805387
-65.67955,50,21554.440136
-57.164593,50,21584.390742
-56.767934,50,21600.685388
-64.976582,50,21615.600316
-65.053587,50,21632.146317
-56.782395,50,21660.762847
