#{"t_start": 1643969569.751914, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
224.398216,79,112739.371308
220.911997,65,112756.048182
28.272715,100,112772.107924
224.044235,79,112793.587812
30.101736,100,112811.531973
220.310275,68,112831.926742
29.564433,100,112848.351035
224.668923,82,112869.430042
220.548134,72,112887.016981
226.656359,88,112903.328111
220.032559,70,112921.188643
227.699864,91,112937.988492
27.629148,100,112958.749837
220.469767,73,112979.326643
24.559366,94,112995.980866
30.870034,100,113016.425617
217.98986,65,113036.575794
221.908852,73,113051.383118
222.565419,77,113067.219039
230.599146,97,113084.492336
29.20161,100,113104.97695
29.21,82,113125.880666
31.552322,100,113144.778458
217.484515,61,113165.512476
217.942704,66,113179.288534
220.753541,64,113193.680756
21.421819,100,113209.707803
24.013546,100,113230.767415
24.004249,100,113252.595055
222.450702,74,113273.486311
30.177104,100,113290.380929
223.937909,78,113311.015964
220.566761,66,113328.065651
21.261107,100,113343.77896
221.128945,77,113365.174918
226.661641,83,113382.117265
25.414218,100,113400.952947
222.452193,75,113421.834907
28.05425,100,113439.101522
220.71461,69,113459.462718
218.825807,66,113474.965368
223.773957,75,113490.365778
22.907923,100,113508.103118
220.159357,69,113528.495828
30.210059,100,113544.748736
22.255474,80,113565.480142
23.137042,100,113583.840299
22.043292,100,113605.023554
28.549832,96,113627.395537
20.850786,73,113647.894427
219.904117,70,113663.696562
226.54971,78,113679.780825
222.295932,71,113696.479898
224.016791,86,113713.3412
222.953107,75,113731.530911
29.679697,100,113749.088265
27.380743,100,113771.51404
222.95742,69,113792.106566
16.323332,100,113808.546346
18.104925,100,113829.722383
20.606239,69,113850.794458
29.727986,100,113868.048253
17.24362,100,113889.784111
226.567274,80,113910.529162
227.9318,85,113928.40681
22.950496,100,113947.387461
223.681585,76,113968.075828
225.228446,76,113984.626758
30.297143,100,114003.431601
227.577089,93,114024.779441
226.870957,86,114044.819256
23.684605,100,114064.871656
27.244829,100,114086.864846
28.607034,100,114108.888157
228.024362,82,114129.80439
227.143024,77,114147.438756
30.85725,100,114164.915891
22.320378,100,114186.71016
225.839398,81,114207.577336
226.759054,77,114225.112919
24.480622,100,114243.094735
27.692006,100,114264.80498
25.345107,100,114287.195908
29.066052,100,114308.692587
26.696117,100,114330.481734
29.185547,100,114352.059734
223.799635,74,114373.374007
228.795199,83,114390.282511
229.73266,86,114408.5118
227.960933,82,114426.57271
228.299747,79,114444.622843
23.995178,92,114462.517426
19.702875,96,114485.393108
226.754532,82,114507.661134
224.939359,73,114526.589803
32.50682,100,114544.678722
222.543673,70,114565.930453
220.705156,67,114582.102623
226.322898,72,114597.787659
226.867573,82,114614.054735
0,1,114628.968607
224.856109,74,114632.940637
23.256157,100,114651.579828
19.550333,100,114674.54098
26.821379,100,114697.557011
227.145708,83,114719.845073
229.49556,85,114739.384096
26.068356,78,114762.533331
21.714195,100,114782.877776
18.092861,100,114807.423926
32.135398,100,114829.418531
0,26,114848.415044
224.098502,76,114856.675781
225.36624,76,114873.006021
21.547227,100,114889.830854
227.285776,86,114910.241001
23.342672,100,114929.305218
25.330259,100,114950.277863
28.651529,100,114971.250509
229.332127,88,114991.649983
30.521233,100,115011.142013
229.084141,86,115031.389515
24.146577,100,115050.550805
13.410711,100,115071.615182
229.523351,91,115092.586386
224.641872,75,115110.894292
16.318801,100,115129.661367
29.753146,100,115151.092021
31.187105,100,115172.481043
225.082248,83,115192.665929
225.215172,74,115210.258373
29.727417,100,115227.177196
220.560803,72,115246.853079
229.114059,88,115262.470339
28.24306,100,115281.56211
26.181525,100,115302.842596
17.855275,100,115324.04831
225.187411,74,115344.703944
222.574271,70,115359.740066
27.388334,100,115375.558288
224.204834,76,115395.44282
20.191036,68,115411.6609
222.363089,69,115425.897727
28.685074,100,115442.287294
24.929637,100,115463.190171
222.555701,73,115483.47857
17.640854,100,115500.070211
25.531761,100,115521.273426
227.021574,87,115542.089709
222.079163,72,115559.80192
23.982865,100,115576.405566
19.998547,100,115597.384359
26.17423,100,115618.318249
29.785967,100,115639.174979
228.322771,86,115659.358593
223.37792,77,115677.818013
22.713403,100,115694.883984
220.972039,69,115714.905821
225.816684,75,115730.016234
226.107016,75,115746.586663
28.708444,100,115763.634356
28.853587,100,115785.017812
20.345645,100,115805.794605
223.004754,76,115826.244501
224.611603,77,115841.828688
21.551515,100,115858.103071
226.882365,80,115878.057902
224.317037,76,115895.321006
225.134775,75,115911.94848
23.30905,100,115928.973928
227.761694,84,115949.308738
30.196992,100,115967.962265
227.362175,86,115988.804546
221.146519,66,116006.445436
27.763661,100,116021.733785
225.421908,79,116042.231184
29.38057,100,116059.37358
25.133732,100,116080.099331
23.190825,100,116101.485312
22.308548,100,116122.887922
224.140069,73,116143.23058
24.472466,100,116159.689254
15.074527,100,116180.137446
28.356557,100,116201.798253
222.93465,74,116221.864011
21.266743,100,116238.449064
227.948991,79,116258.587999
27.754639,100,116276.062248
27.039768,100,116297.468093
33.032812,100,116318.037818
222.821338,75,116337.823052
18.874018,100,116355.588808
225.515531,83,116376.360609
222.640708,79,116394.03792
227.804604,86,116411.213565
232.724538,97,116429.444115
222.339277,72,116449.065507
15.658952,100,116464.857685
222.199875,71,116485.467602
222.635981,71,116500.527018
221.094006,70,116515.6207
224.318903,76,116530.957975
225.962103,82,116546.837154
12.252152,100,116564.809115
25.527769,100,116585.98239
221.643576,69,116606.14696
223.10415,72,116621.056818
21.484424,100,116637.308551
221.074589,71,116657.664209
226.25036,81,116672.895784
223.69908,76,116689.790363
26.543266,100,116706.982213
221.617526,70,116727.124677
222.139044,76,116742.394197
23.487117,100,116759.114024
29.885216,100,116780.564489
223.014903,73,116800.805
228.859507,82,116816.643964
226.364546,80,116833.466491
5.824824,100,116850.669135
224.228722,72,116870.587676
222.829696,75,116886.355469
28.060414,100,116903.003895
223.32938,75,116922.729068
27.198887,100,116939.215648
17.56694,100,116960.393809
226.147374,83,116980.632093
228.559404,91,116998.395983
23.33489,100,117018.365237
220.313747,67,117037.965028
21.8661,100,117054.324671
222.041145,79,117073.916703
222.825549,72,117090.816635
226.144327,85,117106.735147
9.39034,100,117124.630064
25.710937,100,117145.508739
228.098916,93,117166.821569
5.88123,100,117186.648948
222.698363,74,117206.965498
16.906846,100,117223.778604
223.659852,80,117243.671376
23.553988,100,117261.049383
221.142694,65,117281.388344
220.970583,72,117295.199641
225.548648,83,117311.053064
6.320848,100,117329.654572
226.400155,91,117350.093355
225.18712,84,117368.722403
18.424188,100,117386.706944
13.926253,100,117408.086641
18.84455,100,117429.493812
7.937862,100,117450.720627
16.276022,100,117471.638731
7.35064,100,117493.052316
26.545151,100,117514.894401
223.256642,77,117535.715004
25.355393,100,117552.370565
24.288251,100,117573.83965
224.274871,83,117594.809008
219.737918,66,117611.77922
29.368107,100,117626.751266
221.031354,72,117646.259152
218.360231,63,117661.17776
20.864531,100,117676.32285
27.538133,100,117697.378744
224.425497,84,117717.43317
14.036548,100,117736.128416
19.63524,100,117757.233807
226.210391,79,117776.941157
220.538073,71,117793.712102
24.819784,100,117809.69888
27.301376,100,117830.492756
223.29048,74,117850.158286
18.062635,100,117866.038386
23.073447,100,117886.171386
4.413952,100,117907.414437
223.598365,85,117927.649587
224.404092,76,117945.455173
12.294891,100,117962.656927
225.133701,86,117983.164867
219.395198,68,118000.701611
21.56964,70,118015.47803
30.249643,100,118032.418725
30.732961,100,118053.506281
32.921119,100,118073.773441
30.384912,100,118094.25777
26.420141,83,118114.846879
12.804668,100,118133.083423
24.610905,100,118153.701926
230.490924,97,118174.570587
225.707331,90,118195.624452
224.549782,87,118214.769636
27.243381,100,118233.80957
221.631909,75,118254.077083
16.673292,100,118270.573986
17.195946,100,118291.418571
22.234812,100,118312.470453
221.375497,74,118332.605681
21.110323,100,118349.514207
227.345329,94,118370.389675
221.683474,71,118389.609653
32.348562,100,118406.010283
22.61293,100,118426.531152
223.983592,81,118447.314794
223.18818,74,118463.894127
7.717345,100,118480.209459
228.601379,91,118500.693543
221.687369,71,118519.260698
18.079175,100,118535.217164
28.942559,100,118556.486409
224.051148,80,118576.074413
224.126963,74,118593.174499
14.732754,100,118609.689728
228.969989,96,118630.592296
224.74027,78,118649.886938
226.057466,90,118666.616797
215.886928,76,118685.460351
24.139046,98,118702.659248
222.56823,84,118722.573769
226.344311,88,118740.319611
230.650926,94,118758.749786
222.545655,77,118777.663263
30.903206,100,118794.585624
229.520679,100,118815.563572
28.385361,100,118836.549078
25.235638,95,118858.305573
222.108399,72,118877.531266
32.111475,100,118893.71793
227.003959,88,118914.482854
29.323736,96,118933.542242
29.391774,100,118953.639626
227.637961,94,118974.262114
28.578964,100,118994.628433
29.664625,100,119015.750379
222.353243,73,119035.363914
225.990486,85,119051.75439
220.932674,71,119069.229911
32.579384,100,119085.627919
18.082095,88,119106.271388
222.747605,75,119124.736613
222.503108,78,119140.596974
223.514483,74,119157.276097
25.05559,100,119173.836747
223.949366,81,119193.955013
6.972644,100,119211.470316
224.622473,79,119231.659475
219.959309,62,119248.123563
228.293686,97,119262.874363
21.521844,71,119281.582531
229.527344,99,119297.866448
23.634449,100,119318.290755
221.413971,73,119338.166487
32.605152,100,119354.734579
17.223839,100,119375.623972
229.472524,96,119396.145716
223.68578,72,119415.796733
32.385309,100,119432.34979
225.629065,79,119453.385437
24.436194,100,119470.433302
221.527792,68,119489.191659
30.571009,100,119505.149973
28.587366,100,119525.74162
19.536538,100,119546.697238
225.398597,96,119567.608366
26.219904,98,119587.483558
222.867329,77,119606.726424
220.018177,69,119622.433687
221.591172,71,119637.418495
228.772654,90,119652.639591
219.718334,79,119671.496284
223.744906,77,119687.896607
224.347981,82,119705.087799
222.884807,71,119722.155662
26.371383,100,119738.115205
26.498955,93,119758.912961
224.079273,94,119778.468233
224.782302,93,119798.43684
30.310725,100,119818.674062
224.059816,81,119838.759766
221.202064,75,119856.484588
31.30612,100,119873.733457
226.982486,89,119894.216525
28.1672,100,119913.68083
28.221423,100,119934.861957
220.492939,72,119954.630906
223.17047,83,119970.688203
222.546564,73,119987.933427
222.287717,80,120003.786989
227.178779,92,120020.557448
17.46331,69,120038.969962
16.839927,100,120054.918956
31.931354,94,120075.923526
224.227048,76,120095.173645
23.58088,90,120112.132516
220.785317,72,120130.420281
227.683846,88,120146.685374
23.81409,98,120165.178228
10.097052,100,120185.957149
221.206548,72,120205.949904
221.938925,79,120221.802037
220.114142,75,120238.556194
225.174232,92,120254.739216
225.868962,95,120274.266462
222.639511,72,120293.579699
218.686933,62,120308.424105
23.391902,100,120322.797888
221.673012,70,120343.162085
223.898484,74,120358.601881
34.046538,100,120375.21472
222.965482,73,120395.633472
225.324864,84,120411.099381
24.755982,99,120429.691964
29.032093,100,120450.812257
26.854591,92,120471.258753
21.286489,100,120491.856945
14.871314,80,120512.120333
30.050358,100,120529.847808
225.855609,79,120549.653686
228.433451,96,120566.579807
24.910438,100,120587.152872
23.851051,100,120608.197207
32.640728,100,120629.427454
223.023703,68,120649.58689
223.51675,76,120664.504594
224.703351,94,120681.482337
220.94723,67,120700.92341
228.526691,89,120715.827584
224.925672,78,120734.38832
222.007645,75,120750.72465
223.122003,71,120766.303809
34.480391,100,120782.502146
225.744067,79,120803.32877
9.162301,100,120821.222892
222.467747,75,120841.144135
224.236842,76,120857.193344
32.246999,100,120873.814805
0.341526,100,120894.5149
29.236127,100,120915.125187
225.695807,83,120934.920029
225.332658,79,120952.213413
219.942911,70,120968.444242
223.377189,74,120983.634336
0,100,120999.924509
31.075177,100,121020.598842
225.619475,79,121040.799619
223.870849,76,121057.482814
228.626668,96,121073.540244
28.543836,100,121094.023571
221.584032,69,121113.299273
16.9567,100,121130.314754
30.914818,100,121151.283748
223.762667,73,121171.738341
228.470863,97,121188.443509
26.261053,100,121208.786434
220.256058,67,121229.073851
223.756941,74,121243.421589
1.520904,100,121260.257352
22.059771,100,121281.12726
14.208866,100,121302.18081
28.604235,100,121322.680907
17.431652,100,121343.599368
223.349328,74,121363.325652
25.434931,80,121379.846021
224.55799,75,121396.808724
221.119577,67,121412.092832
22.402998,100,121427.444214
28.238485,100,121448.566789
10.518179,100,121469.71841
222.925979,77,121489.940208
224.11543,79,121506.310562
221.565011,68,121522.857957
219.306801,75,121538.12801
221.997137,73,121554.290106
226.542672,84,121569.918991
226.214315,79,121587.380814
32.117698,100,121604.279487
29.607702,100,121624.876284
227.927704,92,121646.210465
218.867867,66,121664.576803
23.80962,100,121680.420789
220.501656,86,121700.178298
28.308822,100,121718.830487
227.170514,96,121740.700133
223.46002,77,121759.663515
222.622779,94,121777.169115
226.431589,78,121795.715121
28.758214,93,121812.397645
27.027633,81,121831.50067
229.764945,98,121849.523854
222.023193,72,121868.838097
219.608617,66,121883.618517
221.525038,78,121897.666285
225.861563,81,121913.703772
218.629838,73,121930.344525
227.085271,81,121945.765146
226.185506,92,121963.107576
13.643668,100,121982.036544
220.199404,63,122000.899209
218.782443,65,122014.589016
228.200534,98,122029.734358
228.122952,86,122049.780052
29.539083,100,122067.805081
217.895114,64,122087.860809
225.649888,89,122102.071961
224.899344,75,122120.440719
21.932819,100,122137.712187
219.986766,66,122157.296491
227.425761,79,122172.155899
27.648342,100,122189.028486
11.595801,100,122209.09916
9.172065,100,122229.749349
223.312781,77,122250.074599
222.355396,69,122265.610864
31.563702,100,122281.22591
223.931095,70,122300.589414
29.388795,100,122316.945443
23.413049,100,122338.421608
229.538617,96,122360.033434
225.785435,85,122379.741136
226.15965,77,122397.520287
27.089025,100,122414.558132
224.762368,76,122434.699349
225.723313,85,122451.044033
223.514553,74,122468.280406
223.636232,75,122484.130487
225.97653,90,122501.091175
221.98725,87,122520.61246
222.81665,68,122537.991264
228.687925,84,122552.724152
224.882538,77,122570.198925
221.656823,67,122586.554618
231.683293,91,122601.888129
224.687416,78,122620.051469
27.670042,80,122636.469215
225.979966,75,122653.021384
19.418833,100,122670.049794
228.234652,95,122690.508564
25.863899,100,122710.807959
222.590978,75,122730.413147
21.794742,95,122747.284415
15.491526,100,122767.314049
219.147087,67,122786.564716
28.070685,100,122801.79224
228.482295,91,122821.820054
229.132803,84,122840.18978
215.867292,71,122857.781865
225.198104,82,122873.314116
221.459669,80,122890.774197
230.278869,92,122908.625703
218.019508,68,122927.511055
217.718868,68,122941.950085
219.246813,74,122957.140543
26.10535,100,122974.194146
2.317013,97,122995.573771
223.437215,74,123015.225132
8.894403,100,123031.500611
226.941572,83,123051.956836
22.225141,91,123069.669676
18.183388,100,123089.849202
13.807372,100,123110.83243
227.358344,97,123130.682702
225.131559,81,123150.403105
224.66548,78,123167.454731
226.169432,97,123185.066087
27.760113,88,123204.785505
223.597601,98,123223.507955
21.920029,100,123243.450843
224.915834,91,123263.691811
5.71372,100,123283.658622
24.291619,100,123303.775833
220.606211,84,123324.00709
28.105014,100,123342.215313
24.798492,98,123363.7976
223.517049,95,123390.738932
223.848881,76,123409.940645
222.195442,81,123425.648501
222.936969,73,123442.307343
5.206949,100,123458.687469
223.707956,77,123478.704947
3.53438,100,123496.03788
27.616717,100,123516.544848
222.106704,89,123537.398829
229.645026,91,123555.94918
29.267956,100,123575.210042
21.827149,100,123595.949006
227.977551,82,123615.885333
3.593327,100,123633.950146
15.794139,100,123653.89055
21.043687,100,123675.13954
223.836233,74,123695.035051
21.50037,100,123712.344718
225.093087,80,123732.215138
10.165733,100,123750.026907
22.411757,77,123770.454299
7.395731,100,123787.242635
224.516298,83,123807.425906
16.261567,100,123825.601047
6.584038,100,123846.761984
3.023119,100,123867.520482
221.857325,73,123887.523445
18.707884,100,123903.952451
0,78,123924.118542
224.679599,82,123940.822272
26.517987,100,123958.358325
225.474645,80,123977.791471
219.785871,66,123994.017341
223.926677,72,124008.316426
223.866424,76,124024.004238
21.376648,100,124040.863345
221.703563,72,124060.872177
225.92616,82,124075.827793
222.392181,74,124092.63957
220.877971,72,124107.640938
22.942351,100,124123.855725
219.623554,72,124143.704991
222.264244,78,124159.238574
224.485835,88,124176.185782
29.018364,86,124195.075581
218.240344,74,124212.433803
217.523734,67,124227.584174
214.84239,62,124242.09157
218.966165,71,124255.744374
25.859481,100,124271.389456
222.231978,72,124290.976087
222.430674,72,124306.051352
224.165014,84,124322.503131
6.933942,100,124340.06919
227.256428,99,124361.13545
223.948955,84,124381.243018
13.36226,100,124398.78886
226.240645,94,124419.625118
28.938607,100,124439.462797
228.636413,100,124460.396947
225.84306,80,124480.403477
0,1,124498.456978
28.255901,100,124502.864828
31.277978,100,124523.543684
6.544817,100,124544.794442
229.133201,99,124565.604861
222.39428,79,124585.379146
4.083505,100,124603.18311
221.203034,87,124623.518944
21.903955,100,124642.168276
226.713065,87,124662.317377
224.972574,97,124680.698653
222.263994,97,124701.217393
222.406471,73,124719.892678
220.6396,69,124735.08776
222.371486,72,124749.963962
31.823067,91,124765.746931
224.503063,83,124784.024714
11.462853,100,125057.700864
12.811314,100,125078.892147
218.754709,70,125098.276479
223.517831,91,125113.79107
220.784711,70,125132.116589
229.149517,100,125147.989395
8.473815,100,125168.469487
218.234511,70,125187.789308
8.381409,100,125203.541671
5.644364,100,125224.124509
229.621379,99,125244.94379
21.930708,100,125265.038817
8.454456,100,125285.585271
223.635078,79,125305.673025
222.043382,73,125321.913472
227.64901,100,125338.15574
6.477491,100,125359.306959
223.776175,77,125379.217567
8.503239,100,125396.237713
9.213271,100,125417.332364
15.386714,100,125438.155466
222.063426,75,125458.232553
20.777452,100,125474.92802
219.975149,67,125494.599615
21.405841,100,125509.935089
221.452894,75,125529.635322
221.889326,76,125545.385584
223.219145,76,125561.674614
226.380646,100,125578.620607
223.523771,81,125599.040438
221.360936,78,125615.693835
7.070138,100,125633.259306
228.698247,98,125653.87394
223.100021,75,125673.781182
220.960326,76,125689.60267
25.876015,100,125706.304393
19.294133,83,125727.342248
223.934169,99,125745.092739
25.268468,100,125766.000014
224.646792,83,125786.354868
12.568761,100,125804.599131
25.593513,88,125824.886957
229.487813,87,125842.832229
222.735304,74,125859.852028
223.667719,79,125874.746548
224.643918,86,125891.148448
219.846929,70,125908.958724
22.980288,100,125924.835743
23.148247,100,125945.35196
14.773112,100,125966.412094
23.788909,100,125986.290634
24.076396,100,126006.82365
21.580139,100,126027.981073
223.806253,76,126048.0317
12.606709,100,126065.239973
25.593269,100,126085.51401
223.022425,76,126105.144329
0,1,126118.460516
219.077811,67,126121.493195
20.091011,100,126137.055306
222.066881,75,126156.818539
226.318327,91,126173.077608
21.183899,100,126192.435853
222.771162,96,126213.086886
226.43373,86,126232.969832
19.707304,100,126251.180443
28.001276,84,126270.9455
224.897459,81,126288.631203
222.421421,76,126305.361957
225.93672,82,126321.926036
20.72313,100,126339.907739
223.097064,72,126359.672959
25.331809,100,126375.915687
217.458737,66,126396.244342
218.377443,62,126410.273439
222.222348,71,126423.4215
220.318273,73,126438.6162
219.429917,66,126453.889028
20.740013,89,126468.606322
226.942496,98,126487.61152
31.45535,100,126508.081198
26.148666,100,126528.872256
16.72587,100,126549.781336
225.755899,88,126569.758598
224.949275,77,126587.728925
227.17957,86,126604.576027
219.310627,65,126622.332428
227.217118,95,126637.434745
225.300358,75,126656.438723
20.329,100,126673.268023
17.241531,100,126693.988135
225.378312,82,126713.470855
221.732824,70,126730.552166
27.247912,100,126746.124474
223.156532,79,126765.733122
227.342305,90,126783.083391
20.988359,100,126801.832811
24.311084,100,126822.207315
218.331396,69,126841.589905
218.224074,73,126856.275149
18.629736,100,126873.140666
32.236718,100,126894.433315
231.481312,91,126914.793363
10.15963,100,126933.718259
19.083498,100,126954.246536
219.588891,72,126973.666714
216.719863,77,126989.59335
218.593743,76,127005.485726
219.632593,79,127021.817145
222.555485,77,127038.7927
221.182445,73,127055.19702
217.313709,65,127070.099621
224.089914,93,127085.168266
23.824296,100,127104.894344
15.33329,100,127125.541023
26.585517,100,127146.131135
28.546453,100,127167.070602
220.774024,80,127186.977757
17.519628,100,127204.300806
219.808103,73,127224.079155
226.058428,79,127239.555342
223.297254,79,127255.875882
12.644678,100,127272.951366
16.371594,100,127294.364587
15.4907,100,127314.640769
23.074431,100,127335.614607
225.664741,89,127355.439603
220.45256,71,127373.373798
222.767933,76,127388.663581
226.948024,87,127404.988728
229.924758,88,127422.744996
220.114332,66,127440.906927
223.265341,81,127455.730464
228.962009,94,127473.088482
23.089102,100,127493.256671
223.579131,80,127513.680841
224.703082,77,127530.06423
218.93976,70,127545.953744
10.502305,100,127561.767957
23.33832,100,127583.11348
221.986516,75,127602.592912
225.38875,96,127619.651179
223.947523,81,127639.122712
23.79186,100,127656.616139
25.143062,100,127677.235389
219.159099,68,127696.460558
18.739013,100,127712.697245
215.658363,86,127732.997296
17.835317,100,127751.204376
215.189804,62,127770.995931
22.767567,100,127785.396062
226.510408,91,127805.623848
222.571351,89,127824.252423
17.524158,100,127843.159042
219.356775,72,127862.904483
223.74896,81,127878.29964
15.0222,100,127896.152279
216.402576,67,127915.66605
16.834463,100,127931.26182
221.088037,71,127951.092601
15.885136,100,127967.904202
219.927881,72,127987.720252
11.245728,100,128003.660082
222.222755,77,128023.460562
13.340402,100,128040.468493
217.332342,69,128060.203356
23.906023,100,128076.144224
21.973688,100,128096.970909
221.795725,76,128117.528352
17.989031,100,128133.850415
17.524958,100,128155.045222
26.960281,100,128175.803977
19.53053,100,128197.320818
26.124912,100,128217.773785
224.257585,77,128237.879386
21.708899,100,128255.308799
23.373501,100,128276.015157
16.860559,100,128295.914192
217.523451,66,128315.389253
221.857985,81,128330.224241
225.101374,95,128347.577825
224.249359,77,128366.169223
22.180661,100,128383.426872
24.493239,100,128404.242367
23.102197,100,128425.487007
217.263083,68,128444.917039
16.712866,100,128460.931845
14.436742,100,128481.335895
27.066146,93,128502.01323
27.893205,100,128521.298182
215.16181,74,128540.888104
24.107595,86,128556.57717
226.89284,99,128574.502622
221.713589,79,128594.261782
25.209998,100,128611.725463
222.381434,75,128631.343186
225.251756,100,128647.961885
26.340302,81,128667.913128
220.196155,74,128684.760607
27.882354,100,128700.72227
19.463872,100,128721.447808
22.978492,100,128742.124142
31.363762,100,128762.332769
223.677935,78,128782.576915
225.129681,81,128799.367626
27.922435,100,128817.552563
24.676953,100,128838.139529
223.539942,98,128858.676009
19.327452,100,128879.449314
23.689874,100,128900.659651
221.326788,77,128921.166522
23.329717,100,128938.852622
220.04508,73,128959.141609
26.294857,100,128975.102711
12.733073,100,128995.966941
15.134607,100,129016.843898
219.265062,72,129037.223922
229.922192,92,129053.584219
224.304662,80,129073.154437
16.219844,100,129090.497496
220.895616,98,129110.841102
220.087785,71,129130.291759
23.705725,100,129146.094921
225.280152,82,129165.935998
223.639846,77,129183.231476
224.81594,100,129200.15729
9.490587,100,129221.132371
220.633611,74,129240.942726
22.512558,100,129257.642871
24.321749,82,129277.839206
20.581102,100,129296.162242
221.14064,73,129315.498796
220.264688,69,129330.948759
218.901433,69,129345.816139
22.38405,100,129361.393391
227.327119,88,129382.157209
28.646727,100,129401.19031
22.041753,100,129421.875127
25.250531,100,129442.709479
224.639321,86,129462.591807
222.714283,78,129479.676048
20.349368,100,129496.485521
25.079515,100,129517.269504
21.711933,100,129537.966283
228.803401,93,129558.339872
25.17897,100,129577.680777
218.269634,67,129596.795227
22.045532,100,129612.412363
24.559568,100,129633.076437
21.355786,100,129654.114594
20.346681,100,129674.739642
19.065136,100,129695.665727
17.941418,100,129716.512418
18.994874,100,129736.746989
229.37998,89,129757.227848
225.767526,79,129775.46181
221.579616,74,129792.220496
226.789462,98,129809.038656
34.691806,99,129829.118787
221.275102,68,129848.927451
223.689871,74,129863.393403
28.723741,100,129879.825112
25.912227,100,129900.512666
21.963615,100,129920.764337
220.971486,70,129940.562346
224.884756,81,129956.01671
226.009378,80,129972.894647
29.234084,100,129990.347957
220.142902,67,130009.801521
21.65615,100,130025.191664
222.012916,73,130044.859538
229.878329,91,130060.965778
22.72296,100,130080.373986
223.937456,73,130100.484726
220.806802,72,130115.718822
21.354031,100,130131.616432
11.391177,100,130151.402574
227.194466,83,130171.61583
223.593037,78,130189.487406
23.672682,100,130206.762416
34.54339,97,130228.481791
25.026276,77,130248.500824
27.303565,100,130265.607224
34.010127,94,130286.371316
22.191767,100,130306.747575
222.75882,73,130326.850278
20.420926,99,130343.318183
222.71669,74,130362.950059
218.078603,68,130378.015603
24.103711,100,130393.424797
222.054224,75,130413.089911
218.088889,70,130429.320724
19.209692,100,130445.483045
223.61523,75,130465.473546
22.679339,100,130482.048536
221.108405,75,130501.469745
21.832135,100,130519.11651
228.692526,90,130539.496856
17.495994,100,130558.895837
29.756019,100,130579.34873
220.553009,67,130598.852093
17.447794,100,130614.489761
21.570921,100,130635.464817
218.526401,72,130655.009178
25.513068,100,130671.291628
223.273771,78,130691.457639
225.825709,82,130708.329195
19.982444,100,130726.418801
222.566248,80,130746.394165
8.216861,100,130764.04231
217.820975,70,130784.633686
21.013023,100,130800.717683
20.563924,100,130821.696588
29.419603,100,130842.400684
22.867139,100,130863.507412
27.144436,100,130884.035338
227.668068,91,130904.681397
217.576035,60,130923.414868
224.481746,96,130937.559613
223.879662,77,130957.380967
21.490887,97,130974.400676
219.890243,95,130994.66923
26.478799,100,131014.385616
23.121901,100,131035.058246
221.155688,83,131055.664639
216.780446,94,131073.375989
224.8548,80,131092.889934
223.528274,76,131109.381766
227.53193,98,131126.240933
222.963783,91,131146.553459
19.535906,100,131166.257007
17.23274,100,131187.287449
19.754513,100,131207.825355
221.504891,73,131227.400288
225.120764,97,131244.258914
21.720351,100,131264.988121
20.403807,100,131285.964938
18.898323,100,131306.787353
25.079206,100,131327.61859
24.724036,100,131348.71663
231.388724,92,131368.99968
224.893725,75,131387.332765
24.25997,100,131403.689064
19.019706,100,131424.255337
15.637176,100,131444.478626
221.535,73,131464.369906
219.72226,67,131479.241914
14.743756,100,131495.066133
224.003657,99,131515.874051
28.226425,100,131536.628089
17.788654,100,131557.824724
21.92557,100,131578.215981
26.668633,100,131599.245535
226.972668,86,131619.287169
25.991324,100,131637.822089
22.26555,100,131659.638266
229.220995,90,131680.457878
23.474417,100,131699.82717
227.209799,87,131719.925287
22.364645,100,131738.455075
216.488525,68,131758.29242
19.304902,100,131774.737634
20.086665,100,131795.845388
225.325772,77,131815.500206
226.448581,82,131831.682197
21.494692,100,131849.637498
20.607567,100,131870.792608
15.964825,100,131891.586038
25.865968,100,131912.89059
230.382576,94,131934.146645
218.447124,81,131953.091523
217.188564,75,131969.968897
219.932226,76,131985.164029
221.19199,72,132000.760556
219.866409,75,132016.084614
26.351092,100,132032.676728
26.387917,100,132053.16576
217.556319,92,132073.638155
10.113462,100,132093.811602
224.34797,79,132114.348795
15.281108,100,132132.09141
227.494,81,132152.423665
216.69472,100,132170.265821
9.459879,100,132190.990855
16.428994,100,132211.903632
217.158988,96,132232.169379
212.060593,71,132252.344952
227.51612,87,132268.548689
10.513759,100,132287.859379
215.97307,72,132308.192935
221.697664,85,132323.946203
224.004457,86,132341.608521
30.323037,100,132360.368213
20.945745,100,132381.411235
15.462795,100,132401.861133
21.816122,100,132422.892398
225.371095,77,132442.630358
20.682962,100,132459.694517
230.923743,87,132479.810513
21.028482,100,132498.529134
22.973245,100,132519.142101
227.580937,83,132538.755686
21.305402,100,132556.84641
226.178555,86,132576.216165
224.116545,83,132593.434784
17.385046,100,132611.142982
20.24298,100,132632.594787
229.923154,97,132653.374132
226.983026,89,132673.839936
234.564059,97,132692.485842
27.683516,100,132712.790096
229.514567,97,132734.09189
220.957748,76,132754.774376
221.757236,83,132770.997274
223.221605,83,132788.761399
25.341957,100,132806.656746
227.234458,85,132827.597737
21.995661,100,132845.96425
218.73125,89,132866.331094
221.846806,91,132884.893768
223.627394,78,132903.719729
223.968302,80,132919.941712
18.955469,100,132936.88907
