#{"t_start": 1644673223.226227, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
219.97217,70,15884.515456
224.396759,86,15900.965537
0,9,15916.462686
23.183171,92,15922.118353
217.957751,74,15940.849784
225.723475,82,15956.913609
224.713377,94,15975.180315
221.112889,88,15994.626762
225.339981,87,16013.92732
25.441142,92,16032.299509
220.174359,80,16052.112418
31.738962,100,16069.893293
30.160846,100,16091.681789
221.326375,76,16112.08566
27.95412,100,16129.459632
23.11061,92,16150.029091
229.964018,99,16170.079167
224.06272,82,16190.992148
26.664429,88,16208.952217
217.858002,76,16227.214568
0,8,16240.697253
219.967944,75,16245.80403
23.585818,80,16261.925338
17.484866,82,16279.098895
214.303862,67,16295.66866
219.300404,82,16310.652426
25.905532,86,16328.291184
16.381178,66,16345.334432
18.886961,75,16360.64641
18.340918,77,16377.08915
218.19452,73,16393.617437
216.275446,76,16409.562331
26.420037,89,16426.730196
221.965394,82,16445.298091
0,6,16460.38734
217.547021,76,16465.30204
0,8,16478.527098
220.418744,79,16484.063856
212.561518,63,16500.579398
0,7,16512.690202
226.529566,87,16518.290248
219.191143,74,16536.31713
216.726797,68,16552.440376
0,8,16565.201517
217.023032,76,16570.250412
218.888822,73,16586.673779
212.848661,63,16601.926552
226.882369,86,16617.113565
215.899733,72,16634.566988
224.421937,85,16650.732945
225.046833,87,16668.978412
27.55667,90,16688.622776
221.622353,77,16707.459838
220.201462,70,16724.497945
218.738886,64,16739.600294
220.250954,65,16753.805282
226.727354,81,16768.689054
24.761836,85,16785.711481
225.4564,80,16803.634396
27.893119,87,16820.842937
28.240661,93,16840.002935
225.000364,81,16858.759651
31.124552,87,16876.488619
226.37041,79,16894.365622
227.700562,98,16911.520523
220.775329,83,16938.527057
220.314192,74,16955.638572
222.374669,74,16971.472993
28.810166,100,16989.140516
24.447938,78,17009.524393
230.413293,95,17027.119044
29.260667,100,17047.741749
222.382996,73,17068.351781
223.134777,88,17084.884511
222.967585,77,17104.445073
223.968341,89,17121.482647
27.623013,92,17140.95441
28.745766,100,17162.859935
0,1,17190.192251
221.186349,85,17194.159452
0,8,17209.790989
24.135797,80,17215.288268
17.165164,82,17232.585079
221.77509,80,17250.918423
20.519962,84,17268.338217
222.452501,69,17286.383744
220.808666,70,17301.28236
225.749534,92,17317.361544
216.280367,62,17336.888772
18.314947,71,17350.916823
30.254531,100,17368.512959
17.131448,100,17390.646113
13.472785,66,17411.053737
13.483408,67,17425.729885
26.642352,92,17441.105338
0,7,17457.782318
32.180378,100,17463.967431
16.467992,89,17485.031746
226.464394,93,17504.296294
14.457088,88,17525.671418
229.713981,83,17545.138882
16.721514,86,17562.839408
27.590522,93,17581.157697
13.359378,83,17600.906838
31.718245,100,17619.761127
227.758225,85,17640.359859
218.567976,68,17658.760074
29.243288,93,17674.707892
31.370976,95,17694.746562
226.694671,92,17714.917505
31.785712,97,17734.734368
28.593247,97,18001.07671
217.288473,62,18020.233696
216.077577,60,18033.874869
224.681683,73,18047.980148
227.072945,89,18064.266865
220.365938,86,18083.677376
223.773987,80,18102.504837
223.7989,75,18119.650214
216.746614,71,18135.863054
23.350687,97,18152.144934
0,22,18169.968937
19.3406,75,18177.591862
21.763353,86,18194.21145
24.285677,100,18213.792759
221.816902,70,18234.383698
24.302091,93,18250.631318
28.505411,96,18270.686249
224.875632,81,18290.763718
21.03882,100,18309.099655
215.590109,76,18329.543851
222.616304,77,18346.204811
30.723795,93,18363.114746
0,27,18380.447383
27.327791,92,18389.027856
0,30,18406.967642
23.715883,99,18416.582681
35.046862,100,18438.775252
33.724934,93,18705.598869
12.236092,69,18723.901095
222.383265,76,18738.689449
29.054394,83,18754.927371
227.911094,82,18772.041909
29.154965,94,18789.511805
20.203809,83,18810.253533
220.444594,70,18828.078255
0,8,18840.571556
0,32,18843.760692
9.873259,95,18853.699648
0,7,18869.970469
28.509205,90,18875.396334
223.762012,77,18894.10864
229.258354,91,18911.218757
225.071394,79,18930.961202
228.83719,85,18948.22387
223.907657,88,18966.777249
17.334233,94,18985.759753
19.472135,100,19007.173305
30.488713,100,19028.256077
218.222541,73,19048.671506
0,8,19061.330201
0,26,19064.331537
219.77181,71,19072.449149
0,7,19085.556687
0,14,19087.947516
220.510758,71,19093.864287
226.829909,90,19109.772398
27.014157,99,19129.533387
17.679447,84,19150.657897
220.523705,73,19167.850312
222.964134,76,19183.304441
218.914849,76,19200.337346
28.105968,100,19217.972995
31.778671,100,19239.88668
222.997511,75,19259.603115
32.608252,100,19276.521546
219.717691,72,19296.457493
222.977521,73,19312.155623
29.70082,95,19328.638138
220.500376,77,19348.230551
0,7,19362.622764
18.55023,74,19367.341827
220.758966,74,19383.260405
220.05175,71,19398.717405
221.572214,76,19414.016731
227.026872,89,19430.762946
0,26,19447.91916
228.665009,93,19456.970754
218.791068,72,19475.974895
223.093977,75,19491.568729
222.398618,75,19507.562967
221.030386,75,19523.817756
228.63117,87,19540.845498
10.822909,66,19558.494017
225.999114,96,19574.337129
225.978144,80,19593.941691
222.731688,77,19610.714991
230.364942,97,19628.027079
227.150359,92,19649.129292
18.562841,93,19668.549446
23.412797,100,19688.947793
224.769639,79,19709.235271
226.40977,92,19726.531641
21.067856,76,19745.57185
223.915297,77,19761.53605
223.740786,78,19778.427812
31.553025,94,19795.947077
215.590623,73,19815.335992
223.671657,77,19831.749635
230.239289,84,19848.633824
225.048634,76,19866.656341
29.038967,96,19884.034508
222.410177,80,19904.246126
225.894385,89,19921.664294
31.421162,99,19940.132684
34.775341,100,19962.128613
18.786803,93,19983.428099
225.051517,82,20003.488147
221.680352,73,20021.039746
28.284371,100,20038.286779
221.80339,73,20058.246423
222.289107,75,20074.453458
28.326471,100,20091.844056
226.209599,89,20113.242616
228.201372,93,20132.891151
230.009927,94,20152.341624
29.441895,100,20172.872353
32.469341,100,20194.333223
30.276201,100,20215.877505
218.352074,66,20236.051389
218.580683,67,20250.964947
29.95033,96,20266.724631
33.210746,100,20287.267543
