#{"t_start": 1643653368.48495, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
-43.344988,50,167802.01267
-36.416231,50,167826.466118
-49.540015,50,167860.041558
-37.647426,50,167881.899806
-47.205677,50,167915.206977
-32.836085,50,167948.990542
-45.468536,50,167986.155669
-39.152532,50,168005.5108
-39.512789,50,168034.902603
-447.399088,39,168061.867841
-454.648139,50,168084.903784
-42.576927,50,168102.729913
-47.939844,50,168127.76951
-46.191702,50,168151.183727
-52.251981,50,168191.125431
-43.067602,50,168210.400162
-40.885487,50,168235.037169
-48.624365,50,168256.508457
-44.518257,50,168280.662301
-43.156771,50,168310.940701
-51.156165,50,168329.52979
-27.264058,50,168347.22386
-38.983626,50,168378.872184
-31.636019,50,168405.043486
-48.72506,50,168435.468213
-32.069022,50,168459.393691
-44.539369,50,168479.06758
-47.486985,50,168507.453469
-37.654906,50,168530.590644
-407.493973,7,168546.331334
-51.443131,50,168554.740462
-47.542576,50,168577.285919
-41.125398,50,168597.121515
-43.946614,50,168621.698075
-43.472471,50,168641.38553
-51.199943,50,168674.455748
-42.884397,50,168701.83189
-35.770876,50,168732.440398
-46.798682,50,168754.310259
-34.293154,50,168779.77446
-34.469484,50,168797.921646
-42.024259,50,168819.522215
-38.753256,50,168842.77254
-49.751114,50,168873.378252
-42.966701,50,168891.191639
-50.722305,50,168912.428482
-46.493198,50,168932.007696
-35.388079,50,168969.552732
-38.754839,50,168995.528701
-42.295359,50,169023.251307
-43.888037,50,169051.400378
-36.288512,50,169073.18098
-42.508,50,169100.687828
-48.787386,50,169127.079325
-46.348197,50,169144.921267
-35.557521,50,169178.586974
-47.54911,50,169206.424893
-34.963297,50,169245.704636
-44.90158,50,169280.520939
-37.953829,50,169300.700233
-43.99369,50,169324.316972
-37.715145,50,169349.685787
-46.595275,50,169379.899791
-46.026315,50,169401.074001
-32.587627,50,169427.918436
-43.193164,50,169450.76758
-32.086375,50,169470.648953
-41.585032,50,169493.828775
-39.978923,50,169523.589106
-47.041026,50,169542.968444
-38.538798,50,169567.43677
-34.207642,50,169601.351317
-31.564228,50,169622.415047
-33.495423,50,169644.517973
-48.123136,50,169660.634877
-46.168403,50,169701.795103
-32.19338,50,169729.775497
-45.780757,50,169752.808245
-34.486458,50,169782.159819
-35.081025,50,169807.404171
-39.894952,50,169831.483532
-44.89926,50,169855.16487
-44.653823,50,169873.605919
-33.099653,50,169902.793101
-33.20798,50,169939.749618
-46.922847,50,169963.109116
-36.643719,50,169999.01483
-44.593398,50,170015.647172
-43.607725,50,170038.837439
-34.034782,50,170055.606294
-46.248869,50,170083.457598
-35.050595,50,170117.553523
-33.570316,50,170136.616331
-47.141771,50,170166.403352
-55.495372,50,170188.39775
-43.997265,50,170213.918866
-36.351517,50,170244.853136
-45.194801,50,170270.977186
-47.374713,50,170304.416701
-30.363719,50,170336.617087
-35.641291,50,170360.402254
-43.030801,50,170381.01147
-40.872901,50,170400.622084
-40.584314,50,170428.003813
-26.180268,50,170447.037107
-44.305777,50,170473.907382
-41.266249,50,170492.800444
-46.125579,50,170518.290234
-45.249037,50,170546.634038
-41.675401,50,170581.708472
-43.422459,50,170619.810821
-43.528383,50,170637.94976
-42.362765,50,170660.896756
-44.792706,50,170693.53021
-43.221535,50,170716.188664
-50.564826,50,170741.029585
-46.208705,50,170769.570473
-50.913619,50,170787.278267
-31.645317,50,170810.632776
-34.465128,50,170831.7502
-30.810821,50,170855.674328
-30.971182,50,170883.16609
-40.630133,50,170908.287748
-46.699181,50,170929.95698
-48.483292,50,170955.546456
-48.124493,50,170986.169988
-47.656814,50,171004.186845
-46.182429,50,171026.585888
-44.381903,50,171047.01476
-44.700618,50,171065.209874
-33.393654,50,171088.656968
-41.79582,50,171110.895528
-35.50455,50,171129.909987
-37.385997,50,171148.829842
-52.915554,50,171176.155898
-38.543435,50,171204.0581
-51.091155,50,171228.893256
-53.333138,50,171259.017109
-41.026811,50,171284.082601
-35.369722,50,171309.303756
-42.581178,50,171334.853088
-49.013916,50,171353.178239
-45.534865,50,171374.842231
-32.066606,50,171398.417165
-34.322495,50,171427.171508
-45.582279,50,171451.539201
-43.198387,50,171482.862666
-43.94636,50,171506.76597
-38.473621,50,171542.388172
-52.788688,50,171578.900333
-33.965144,50,171612.336193
-41.256087,50,171638.955534
-47.138755,50,171662.121119
-36.562845,50,171687.136253
-32.160618,50,171709.002979
-47.127067,50,171731.286103
-48.340398,50,171763.054661
-49.67839,50,171791.971918
-36.805749,50,171815.959356
-36.040401,50,171835.127215
-50.809218,50,171861.88096
-40.591296,50,171890.374489
-39.653758,50,171919.244902
-49.221173,50,171947.300615
-32.804039,50,171972.272777
-44.451351,50,172009.457228
